gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSMUSG00000072653	82.81645	-0.01764271	0.07646643	0.3247407	1
ENSMUSG00000072660	0.915749	-0.001489164	0.07914779	0.6420438	1
ENSMUSG00000072662	0.1346982	0	0.08222491	1	1
ENSMUSG00000072663	18.49336	0.008637611	0.07756368	0.4966701	1
ENSMUSG00000072664	0.05444717	0	0.08222491	1	1
ENSMUSG00000072672	0.8865979	-0.0008926764	0.07990763	0.6975039	1
ENSMUSG00000072673	0.5413983	-0.0006644617	0.08258877	0.6828879	1
ENSMUSG00000072674	3.619747	-0.001705729	0.0788791	0.6661742	1
ENSMUSG00000072675	4.511144	0.004425866	0.07869767	0.4237545	1
ENSMUSG00000072676	18.43157	0.0009511343	0.07950989	0.7131812	1
ENSMUSG00000072677	0.3483802	0.0005302869	0.08064156	0.7822266	1
ENSMUSG00000072679	0.5195404	0.00131017	0.08272137	0.4739021	1
ENSMUSG00000072680	32.95174	-0.004312793	0.08011668	0.2167127	1
ENSMUSG00000072683	1.94786	-0.001318994	0.07952198	0.6240918	1
ENSMUSG00000072688	0.7773302	0.0004138182	0.08147549	0.8089971	1
ENSMUSG00000072692	35.53627	-0.001223689	0.07562879	0.9496331	1
ENSMUSG00000072693	8.757267	0.0003377282	0.08245831	0.8291495	1
ENSMUSG00000072694	385.053	-0.03782903	0.06405557	0.2930161	1
ENSMUSG00000072704	863.5919	0.008729074	0.07002975	0.7709596	1
ENSMUSG00000072707	1.205619	0	0.08129447	1	1
ENSMUSG00000072720	14.33851	-0.02026731	0.07807808	0.1109371	1
ENSMUSG00000072722	0.4399838	0	0.08222491	1	1
ENSMUSG00000072723	3.180596	-0.0148912	0.08398015	0.01696999	0.9207676
ENSMUSG00000072731	0.1837858	0	0.08222491	1	1
ENSMUSG00000072738	0.4127485	0.001373398	0.08628448	0.401603	1
ENSMUSG00000072761	8.8545	0.009615525	0.07829133	0.2893425	1
ENSMUSG00000072762	24.40437	0.002806233	0.07686887	0.8544016	1
ENSMUSG00000072763	42.2071	0.002236574	0.07661934	0.890267	1
ENSMUSG00000072768	0.1839303	-0.0002853681	0.08232721	0.8558966	1
ENSMUSG00000072769	508.8392	0.0162852	0.07325819	0.5214541	1
ENSMUSG00000072770	22.50129	0.008206888	0.07728192	0.5553781	1
ENSMUSG00000072772	416.806	0.0009648654	0.06837117	0.9757646	1
ENSMUSG00000072774	37.49561	0.009480524	0.07619702	0.5976148	1
ENSMUSG00000072778	2.265867	0.004654658	0.0792871	0.265751	1
ENSMUSG00000072789	0.6494874	-0.0002847886	0.07968093	0.9018404	1
ENSMUSG00000072809	15.17757	-0.004362314	0.07767664	0.7112684	1
ENSMUSG00000072812	6.441622	0.002959619	0.07839145	0.6836266	1
ENSMUSG00000072825	997.7502	-0.05152455	0.07446435	0.06001562	1
ENSMUSG00000072837	0.7002294	0	0.08222491	1	1
ENSMUSG00000072844	19.23843	0.0009937276	0.07791357	0.923515	1
ENSMUSG00000072845	3.416851	-0.001242711	0.07843683	0.8544359	1
ENSMUSG00000072847	58.7147	0.01637013	0.07486136	0.4587208	1
ENSMUSG00000072852	1.790266	-0.001315447	0.08012084	0.5733277	1
ENSMUSG00000072872	526.8533	0.03895858	0.05920131	0.3003395	1
ENSMUSG00000072875	55.77869	-0.01888011	0.075745	0.3482819	1
ENSMUSG00000072878	0.4828307	0.0003377282	0.08245831	0.8291495	1
ENSMUSG00000072884	1.471106	-0.00285068	0.07896118	0.4830107	1
ENSMUSG00000072889	113.2158	0.003284205	0.07258707	0.9000007	1
ENSMUSG00000072893	99.08786	-0.04587731	0.0768032	0.04039573	1
ENSMUSG00000072898	1.366798	0.002696202	0.08071155	0.3136753	1
ENSMUSG00000072902	4.065564	-0.01208235	0.07948858	0.06824929	1
ENSMUSG00000072915	231.6664	-0.04862168	0.07255948	0.1007022	1
ENSMUSG00000072919	2.290816	0.002990234	0.0786856	0.5655701	1
ENSMUSG00000072940	1.902689	-0.002043073	0.07864598	0.6972623	1
ENSMUSG00000072941	17.49393	0.0009304068	0.07761737	0.937992	1
ENSMUSG00000072944	0.6712485	-0.0008325415	0.07941386	0.753365	1
ENSMUSG00000072946	345.0967	0.005705538	0.0700836	0.8484799	1
ENSMUSG00000072949	45.23471	-0.007068185	0.07553996	0.7207284	1
ENSMUSG00000072952	0.1811969	0.0007766348	0.08341883	0.6244652	1
ENSMUSG00000072955	5.769541	-0.003781816	0.07862428	0.5114499	1
ENSMUSG00000072962	0.9115116	-0.002148352	0.08148546	0.3512454	1
ENSMUSG00000072963	0.5429217	-7.791783e-05	0.08064531	0.9664969	1
ENSMUSG00000072964	571.5345	-0.02034675	0.06540758	0.5562174	1
ENSMUSG00000072966	1645.882	-0.05772446	0.07640122	0.02402879	1
ENSMUSG00000072969	278.3051	0.006513929	0.06824049	0.8383708	1
ENSMUSG00000072972	37.83905	0.009675793	0.07814094	0.3291194	1
ENSMUSG00000072974	34.34361	0.01734067	0.07770373	0.1985727	1
ENSMUSG00000072978	0.3956809	-0.0005837882	0.08142803	0.739876	1
ENSMUSG00000072980	14.64615	0.004876207	0.07804166	0.6187899	1
ENSMUSG00000072982	1.176735	0.0005551542	0.0790317	0.8633308	1
ENSMUSG00000072999	0.1107567	0.0003377282	0.08245831	0.8291495	1
ENSMUSG00000073000	3.547334	0.006018922	0.07927898	0.2004707	1
ENSMUSG00000073002	6.80877	-0.005535092	0.07815037	0.5475757	1
ENSMUSG00000073007	0.3251185	0.0004366852	0.0806989	0.8165986	1
ENSMUSG00000073008	1.360345	-0.002537218	0.07990416	0.3816026	1
ENSMUSG00000073010	1.412356	0.006394111	0.09979335	0.03686531	1
ENSMUSG00000073016	59.11983	0.02277491	0.076108	0.2462854	1
ENSMUSG00000073018	0.2519522	6.908367e-05	0.08207522	0.9651679	1
ENSMUSG00000073051	0.112619	0.0006894316	0.08317778	0.6625121	1
ENSMUSG00000073060	51.51786	-0.01781035	0.07819347	0.1248537	1
ENSMUSG00000073062	303.0262	0.08352655	0.07723732	0.004972602	0.6778563
ENSMUSG00000073063	0.2937058	0	0.08222491	1	1
ENSMUSG00000073067	4.383118	0.005993074	0.07884594	0.2745142	1
ENSMUSG00000073073	39.66183	0.06083569	0.08816061	0.0007617914	0.4041043
ENSMUSG00000073077	39.99825	0.01097363	0.07695443	0.4785547	1
ENSMUSG00000073079	415.9857	-0.0098398	0.07237735	0.7118718	1
ENSMUSG00000073090	0.2564984	-0.001126206	0.08475196	0.4864618	1
ENSMUSG00000073094	0.4638998	-0.000670936	0.08305785	0.671967	1
ENSMUSG00000073096	100.8565	-0.00258162	0.07624204	0.8828104	1
ENSMUSG00000073102	113.178	-0.0429943	0.07249778	0.1389375	1
ENSMUSG00000073111	0.1305693	0	0.08222491	1	1
ENSMUSG00000073116	1.42561	0	0.08094732	1	1
ENSMUSG00000073117	1.09996	0	0.08222491	1	1
ENSMUSG00000073119	6.07456	-0.006193675	0.08235862	0.09145847	1
ENSMUSG00000073125	31.55558	5.828769e-05	0.07796341	0.9953706	1
ENSMUSG00000073130	2.784017	0.0004320218	0.07856924	0.9392754	1
ENSMUSG00000073131	326.108	0.08517261	0.0771321	0.004709586	0.6778563
ENSMUSG00000073139	243.3022	0.04672567	0.0677098	0.1720476	1
ENSMUSG00000073144	0.3273973	-0.0001837149	0.08229332	0.9064314	1
ENSMUSG00000073147	154.068	-0.01591537	0.07134892	0.5761411	1
ENSMUSG00000073154	3.919658	-0.0005215883	0.07840353	0.9406917	1
ENSMUSG00000073155	41.87286	0.01725398	0.07734583	0.245717	1
ENSMUSG00000073158	1.865208	0.001898509	0.07877511	0.6698441	1
ENSMUSG00000073164	18.59381	-0.004009879	0.07761374	0.7399789	1
ENSMUSG00000073174	1.942846	-0.001701193	0.07868993	0.7284582	1
ENSMUSG00000073176	58.32059	-0.01234865	0.07564037	0.5329389	1
ENSMUSG00000073179	0.4468679	0.001435279	0.08038158	0.5296273	1
ENSMUSG00000073184	0.02828562	-0.0001837149	0.08229332	0.9064314	1
ENSMUSG00000073197	1.874909	0.0004610796	0.07882871	0.906709	1
ENSMUSG00000073198	3.804983	-0.001592489	0.07829592	0.8395722	1
ENSMUSG00000073207	6.980225	0.006311298	0.07853222	0.3623942	1
ENSMUSG00000073208	0.1433557	0.0003377282	0.08245831	0.8291495	1
ENSMUSG00000073209	1.681822	-0.00039838	0.07880045	0.9220564	1
ENSMUSG00000073226	0.04285678	0.0003377282	0.08245831	0.8291495	1
ENSMUSG00000073233	1.569497	0.002006228	0.07889741	0.6137692	1
ENSMUSG00000073234	0.1678072	0.0009614067	0.08405791	0.5483494	1
ENSMUSG00000073236	50.03603	-0.00105488	0.07559569	0.9567817	1
ENSMUSG00000073242	1.316375	0.0006712133	0.08009695	0.7542357	1
ENSMUSG00000073274	150.6965	0.04245861	0.07782958	0.0295844	1
ENSMUSG00000073290	0.09797026	0	0.08222491	1	1
ENSMUSG00000073293	112.2736	-0.01128558	0.07143523	0.6886093	1
ENSMUSG00000073294	11.91804	0.002530197	0.07831966	0.7441199	1
ENSMUSG00000073295	253.699	-0.02870285	0.07113164	0.3311274	1
ENSMUSG00000073367	3.275275	0.0004566814	0.07888516	0.9013873	1
ENSMUSG00000073374	31.52995	0.004145636	0.07657519	0.800671	1
ENSMUSG00000073375	0.05630951	0.0003377282	0.08245831	0.8291495	1
ENSMUSG00000073386	0.05657123	-0.0003998925	0.08252449	0.7988645	1
ENSMUSG00000073388	9.091436	-0.000810989	0.07801418	0.9336563	1
ENSMUSG00000073394	0.1708257	-0.0001837149	0.08229332	0.9064314	1
ENSMUSG00000073399	0.8391015	-0.002284561	0.07922391	0.4967272	1
ENSMUSG00000073400	0.2820837	0.0003377282	0.08245831	0.8291495	1
ENSMUSG00000073403	0.3361082	0.0003377282	0.08245831	0.8291495	1
ENSMUSG00000073405	0.3833857	-0.0002061854	0.08142028	0.9029051	1
ENSMUSG00000073406	2.172607	-0.002115004	0.07894016	0.5851467	1
ENSMUSG00000073407	0.08704619	0	0.08222491	1	1
ENSMUSG00000073408	0.210982	-0.000839712	0.08355029	0.5988806	1
ENSMUSG00000073409	3.383308	-0.005497325	0.07873965	0.3331211	1
ENSMUSG00000073411	124.4529	-0.008623955	0.07495648	0.6865336	1
ENSMUSG00000073412	8.903106	0.0328394	0.08196161	0.005354703	0.7043155
ENSMUSG00000073413	1.946854	0.001150088	0.07863953	0.8240219	1
ENSMUSG00000073414	0.08549945	-0.0005384624	0.0827599	0.7326614	1
ENSMUSG00000073415	36.2585	-0.003554976	0.07691605	0.8142535	1
ENSMUSG00000073418	372.3511	-0.03415182	0.07066573	0.2631394	1
ENSMUSG00000073421	2.875614	-0.005499429	0.07888562	0.290353	1
ENSMUSG00000073422	104.9545	-0.0136955	0.07409875	0.5616237	1
ENSMUSG00000073423	92.96255	-0.02719961	0.07541362	0.2160251	1
ENSMUSG00000073424	71.21912	-0.001612402	0.07321124	0.9485479	1
ENSMUSG00000073427	23.65515	0.01166757	0.07743346	0.3928246	1
ENSMUSG00000073430	0.1283799	-0.000550856	0.08278409	0.7268781	1
ENSMUSG00000073433	101.4044	0.01346826	0.0715828	0.6308088	1
ENSMUSG00000073434	113.2918	-0.001011537	0.07398674	0.9655509	1
ENSMUSG00000073435	75.19204	-0.001770781	0.07237065	0.9467087	1
ENSMUSG00000073436	180.972	-0.01283472	0.07156245	0.6470268	1
ENSMUSG00000073437	19.87476	-0.01639879	0.07813177	0.1533844	1
ENSMUSG00000073448	2.564478	0.002135931	0.07881158	0.6228205	1
ENSMUSG00000073460	1.47365	0.000233674	0.07872858	0.9584338	1
ENSMUSG00000073468	117.6175	0.01072436	0.07238271	0.6875251	1
ENSMUSG00000073471	54.55589	-0.02088671	0.0767585	0.2318905	1
ENSMUSG00000073478	21.15247	-0.009875283	0.07773996	0.4114316	1
ENSMUSG00000073481	235.4073	0.01332245	0.06954683	0.6641318	1
ENSMUSG00000073482	1.081272	0.00204608	0.07881468	0.6345659	1
ENSMUSG00000073485	32.21574	-0.01754856	0.07733989	0.2400589	1
ENSMUSG00000073486	0.8590659	0.003812146	0.08264886	0.1709403	1
ENSMUSG00000073489	2.164463	-0.001281241	0.07902679	0.7057053	1
ENSMUSG00000073490	0.3534286	0.0003927018	0.08176235	0.8132839	1
ENSMUSG00000073491	1.143208	-0.001212077	0.08196262	0.5188336	1
ENSMUSG00000073492	0.2552155	0.0008948464	0.08380462	0.5750755	1
ENSMUSG00000073494	0.05980673	0	0.08222491	1	1
ENSMUSG00000073514	225.1435	0.02867052	0.07380534	0.2597423	1
ENSMUSG00000073528	5.686644	-0.005281824	0.07870119	0.3603067	1
ENSMUSG00000073529	1.913986	-0.0009869928	0.07918403	0.7418295	1
ENSMUSG00000073530	15.56081	-0.004053183	0.07861683	0.4899233	1
ENSMUSG00000073532	2.836077	-0.000191838	0.07854735	0.97381	1
ENSMUSG00000073535	1.832233	-0.001279842	0.07872006	0.78265	1
ENSMUSG00000073538	0.6280412	0.001901991	0.07937784	0.5307736	1
ENSMUSG00000073542	41.78815	0.009184429	0.07508186	0.6630996	1
ENSMUSG00000073551	0.05980673	0	0.08222491	1	1
ENSMUSG00000073554	0.05444717	0	0.08222491	1	1
ENSMUSG00000073555	1.060211	-0.004179739	0.08925036	0.1010673	1
ENSMUSG00000073557	1186.86	-0.03308984	0.06844173	0.3122156	1
ENSMUSG00000073559	0.06348594	-0.0001837149	0.08229332	0.9064314	1
ENSMUSG00000073563	394.2524	0.01732919	0.06205275	0.6330948	1
ENSMUSG00000073565	50.78152	-0.007606683	0.07667241	0.6395723	1
ENSMUSG00000073569	0.3870676	-0.001126206	0.08475196	0.4864618	1
ENSMUSG00000073590	42.97558	0.008927716	0.07602615	0.6285534	1
ENSMUSG00000073591	122.8724	0.0221234	0.07423955	0.3556749	1
ENSMUSG00000073594	11.94979	-0.005232658	0.07865711	0.3805023	1
ENSMUSG00000073598	0.8418712	-0.0004985137	0.07907679	0.8725782	1
ENSMUSG00000073599	12.87252	0.003105604	0.07750571	0.8048366	1
ENSMUSG00000073600	63.37352	-0.003886262	0.07466335	0.8593315	1
ENSMUSG00000073602	0.4695242	-0.0003718392	0.08234267	0.8143921	1
ENSMUSG00000073607	6.562865	0.006588675	0.07848728	0.3639754	1
ENSMUSG00000073608	0.04352309	0	0.08222491	1	1
ENSMUSG00000073609	87.28702	-0.01709957	0.07379922	0.4838936	1
ENSMUSG00000073616	202.7123	0.03548321	0.07177385	0.2251579	1
ENSMUSG00000073627	45.51264	-0.008480684	0.0749847	0.6904196	1
ENSMUSG00000073633	12.23786	0.00028327	0.07750686	0.9819231	1
ENSMUSG00000073639	390.4065	-0.01014009	0.06309512	0.7765248	1
ENSMUSG00000073640	8.833179	0.003004455	0.07819627	0.72847	1
ENSMUSG00000073643	188.9198	-0.008317736	0.07111467	0.7707053	1
ENSMUSG00000073647	37.44459	-8.328266e-05	0.07707403	0.9953964	1
ENSMUSG00000073650	4.253694	-0.0005817	0.07847318	0.9281996	1
ENSMUSG00000073656	2.841837	0.0006503984	0.08279343	0.6848406	1
ENSMUSG00000073664	732.2992	0.08510071	0.07606993	0.006142278	0.712466
ENSMUSG00000073676	249.9529	-0.02495255	0.07370535	0.323063	1
ENSMUSG00000073678	935.3932	-0.02186113	0.07330524	0.3951414	1
ENSMUSG00000073679	0.0991663	0.0006250998	0.08302014	0.6914506	1
ENSMUSG00000073680	442.7397	-0.01466904	0.07385572	0.5436509	1
ENSMUSG00000073684	110.3691	-0.04535737	0.07186536	0.1320511	1
ENSMUSG00000073686	1.859531	-0.007221881	0.08395256	0.06053525	1
ENSMUSG00000073700	90.53248	-0.02296731	0.07398957	0.3490801	1
ENSMUSG00000073702	1315.503	0.03593345	0.07234496	0.2076642	1
ENSMUSG00000073705	20.24351	-0.003452554	0.07852007	0.5886999	1
ENSMUSG00000073716	0.3425677	-0.00130617	0.08578798	0.4238563	1
ENSMUSG00000073725	1069.395	0.05844098	0.06220088	0.119641	1
ENSMUSG00000073728	0.907698	0.001212706	0.07905727	0.7134688	1
ENSMUSG00000073730	0.1196135	0	0.08222491	1	1
ENSMUSG00000073731	0.08571357	0.000607411	0.08298057	0.6995179	1
ENSMUSG00000073733	7.757545	0.004511927	0.07822803	0.5990931	1
ENSMUSG00000073737	1.034227	0.003088703	0.07976504	0.3330072	1
ENSMUSG00000073739	3.918966	0.01189361	0.0861429	0.02100685	0.9726938
ENSMUSG00000073752	1.841587	0.003069506	0.07901334	0.4448651	1
ENSMUSG00000073753	5.182689	-0.00663423	0.07843642	0.3810013	1
ENSMUSG00000073755	303.2063	-0.02735414	0.06991281	0.3762129	1
ENSMUSG00000073758	4.985553	-0.004641195	0.07850913	0.4875642	1
ENSMUSG00000073759	0.3285422	0	0.08222491	1	1
ENSMUSG00000073761	1.553851	0	0.08028235	1	1
ENSMUSG00000073771	61.03844	0.01570585	0.07556939	0.4385585	1
ENSMUSG00000073774	1.99101	0.0007892451	0.07879606	0.8485782	1
ENSMUSG00000073775	56.76006	0.007827468	0.07620393	0.6607743	1
ENSMUSG00000073778	0.4399838	0	0.08222491	1	1
ENSMUSG00000073779	39.10917	-0.002213116	0.07605179	0.9027726	1
ENSMUSG00000073787	1.128294	0.002185088	0.08056872	0.3848316	1
ENSMUSG00000073791	22.52816	0.007856469	0.07747614	0.546548	1
ENSMUSG00000073792	105.6197	0.009909168	0.07327936	0.6923465	1
ENSMUSG00000073795	4.193545	-0.0009962414	0.07844339	0.8819654	1
ENSMUSG00000073802	2.412743	0.003632079	0.07889676	0.4210025	1
ENSMUSG00000073803	0.1088943	0	0.08222491	1	1
ENSMUSG00000073805	100.1096	-0.006097658	0.07237756	0.8182794	1
ENSMUSG00000073807	0.04352309	0	0.08222491	1	1
ENSMUSG00000073809	0.1709989	-0.0008884528	0.08371953	0.578702	1
ENSMUSG00000073821	0.02933238	-0.0001837149	0.08229332	0.9064314	1
ENSMUSG00000073838	226.1934	-0.03928243	0.07043291	0.2079604	1
ENSMUSG00000073846	0.4962933	0.0003377282	0.08245831	0.8291495	1
ENSMUSG00000073856	19.28789	-0.0015925	0.07810134	0.8627042	1
ENSMUSG00000073860	0.02933238	-0.0001837149	0.08229332	0.9064314	1
ENSMUSG00000073867	46.11444	0.005475771	0.07818414	0.5421747	1
ENSMUSG00000073876	0.8906885	0.0007416952	0.07954883	0.7665173	1
ENSMUSG00000073877	7.790224	-0.007975437	0.0781877	0.3931396	1
ENSMUSG00000073878	19.54132	-0.0004025547	0.07813563	0.9641514	1
ENSMUSG00000073879	35.95328	0.01607192	0.07798126	0.1824174	1
ENSMUSG00000073888	208.7446	-0.071261	0.07101411	0.03468866	1
ENSMUSG00000073889	89.19123	0.01852836	0.07224074	0.4968195	1
ENSMUSG00000073894	0.2199919	0	0.08222491	1	1
ENSMUSG00000073899	0.1497829	0	0.08222491	1	1
ENSMUSG00000073901	0.05444717	0	0.08222491	1	1
ENSMUSG00000073902	2.333885	-0.004766441	0.07905259	0.2963142	1
ENSMUSG00000073906	1.642711	0	0.08200836	1	1
ENSMUSG00000073907	0.3950493	0	0.08222491	1	1
ENSMUSG00000073910	46.58962	0.01931593	0.0777866	0.1552275	1
ENSMUSG00000073925	0.05444717	0	0.08222491	1	1
ENSMUSG00000073929	0.5973646	0.0001937689	0.07955531	0.9356908	1
ENSMUSG00000073940	96.96201	-0.004253283	0.07592823	0.8185804	1
ENSMUSG00000073961	0.9856266	0	0.08222491	1	1
ENSMUSG00000073966	0.0392667	0.0003377282	0.08245831	0.8291495	1
ENSMUSG00000073968	27.58741	-0.002248052	0.0764693	0.8931822	1
ENSMUSG00000073982	85.68885	-0.01326143	0.07597358	0.4836446	1
ENSMUSG00000073985	2.395633	-0.000137334	0.08223685	0.9301046	1
ENSMUSG00000073987	72.85265	0.01063489	0.07320849	0.6730793	1
ENSMUSG00000073988	34.5939	-0.006942362	0.07593147	0.709484	1
ENSMUSG00000073991	0.02933238	-0.0001837149	0.08229332	0.9064314	1
ENSMUSG00000073995	0.9227174	-0.0001932196	0.08202059	0.9037363	1
ENSMUSG00000074001	9.052719	0.007817303	0.07798346	0.4557677	1
ENSMUSG00000074004	2.358161	0.007900668	0.08084207	0.082109	1
ENSMUSG00000074006	3.96189	0.0006512922	0.07875428	0.8810079	1
ENSMUSG00000074024	448.8639	0.03148317	0.07162981	0.2792329	1
ENSMUSG00000074028	0.08637988	0.0003377282	0.08245831	0.8291495	1
ENSMUSG00000074030	342.4515	-0.01404883	0.06135181	0.700518	1
ENSMUSG00000074034	0.7301991	-0.000269266	0.07952244	0.9120476	1
ENSMUSG00000074037	0.4897483	0.001050308	0.08204763	0.5618352	1
ENSMUSG00000074039	3.604576	-0.00337863	0.07856648	0.5763337	1
ENSMUSG00000074052	1.641794	-0.001106732	0.07903986	0.7385351	1
ENSMUSG00000074060	0.2199919	0	0.08222491	1	1
ENSMUSG00000074063	1.630494	0.002379792	0.07987391	0.4043216	1
ENSMUSG00000074064	131.4569	-0.01580911	0.07175917	0.5704702	1
ENSMUSG00000074065	0.4936462	-0.001240031	0.08007604	0.5943139	1
ENSMUSG00000074067	0.05866477	-0.0004111374	0.08254069	0.793402	1
ENSMUSG00000074071	1.381071	0.003105607	0.07908361	0.4246595	1
ENSMUSG00000074088	131.6415	0.002013794	0.07131086	0.9429923	1
ENSMUSG00000074093	412.0977	0.01298248	0.06754556	0.6914799	1
ENSMUSG00000074102	472.0038	0.01949478	0.05944637	0.6000632	1
ENSMUSG00000074108	0.08809235	-0.0001837149	0.08229332	0.9064314	1
ENSMUSG00000074113	5.042821	0.0009390906	0.07846155	0.8862028	1
ENSMUSG00000074115	0.1026635	0.0003377282	0.08245831	0.8291495	1
ENSMUSG00000074121	0.07566824	0	0.08222491	1	1
ENSMUSG00000074129	2073.778	-0.004910445	0.07051408	0.8668975	1
ENSMUSG00000074136	4.39225	-0.0005901457	0.07864178	0.908049	1
ENSMUSG00000074141	4.987587	0.004260598	0.07875699	0.4139507	1
ENSMUSG00000074146	0.1794202	0	0.08222491	1	1
ENSMUSG00000074149	3.861815	0.002443257	0.07852404	0.6935848	1
ENSMUSG00000074151	5.234568	0.003799014	0.07832657	0.6273655	1
ENSMUSG00000074158	70.15202	0.04814085	0.07663631	0.03786782	1
ENSMUSG00000074164	0.5293399	0.001193914	0.07998493	0.6120144	1
ENSMUSG00000074165	472.8708	0.05049297	0.07234213	0.09353629	1
ENSMUSG00000074166	62.41893	0.0161069	0.07688825	0.324148	1
ENSMUSG00000074170	22.944	0.03508939	0.07816832	0.03566261	1
ENSMUSG00000074171	0.309824	-0.0001618674	0.08171487	0.9212727	1
ENSMUSG00000074178	1.573999	-0.004955456	0.07896651	0.3026826	1
ENSMUSG00000074182	43.37718	0.003545255	0.07604179	0.8453423	1
ENSMUSG00000074183	0.07489147	0	0.08222491	1	1
ENSMUSG00000074194	17.70218	0.02085032	0.07714593	0.1983572	1
ENSMUSG00000074203	0.7267067	0.0002264111	0.07994316	0.9157035	1
ENSMUSG00000074206	0.1131425	-0.0006780925	0.08307647	0.6687617	1
ENSMUSG00000074207	2.292179	0.0007022441	0.07855014	0.9042143	1
ENSMUSG00000074210	4.440931	-0.002284672	0.07887208	0.5816833	1
ENSMUSG00000074211	67.00034	-0.007305449	0.07381575	0.7598023	1
ENSMUSG00000074212	870.5818	0.04130285	0.06922373	0.2048061	1
ENSMUSG00000074213	3.728596	-0.004226568	0.07857728	0.4922796	1
ENSMUSG00000074215	25.27184	0.00952594	0.07679322	0.5503071	1
ENSMUSG00000074217	3.663286	0.007983467	0.07888433	0.1887578	1
ENSMUSG00000074218	2.20782	-0.0009252857	0.07853847	0.8762352	1
ENSMUSG00000074219	6.442293	-0.001897357	0.07837372	0.7950166	1
ENSMUSG00000074220	84.65606	0.001947951	0.07347581	0.9365681	1
ENSMUSG00000074221	37.7099	0.03437768	0.07626019	0.1044635	1
ENSMUSG00000074224	0.3174297	-0.001244269	0.08540476	0.4446686	1
ENSMUSG00000074227	88.13175	-0.04916559	0.07797423	0.01948819	0.9464985
ENSMUSG00000074228	3.447159	-0.0004644539	0.07865642	0.9258967	1
ENSMUSG00000074232	4.189771	0.004058316	0.07859862	0.4975554	1
ENSMUSG00000074235	16.41752	0.01095053	0.07795665	0.3246272	1
ENSMUSG00000074236	0.818758	0.001905947	0.07915959	0.5662117	1
ENSMUSG00000074237	0.08704619	0	0.08222491	1	1
ENSMUSG00000074238	572.4506	-0.01755755	0.06939371	0.5711779	1
ENSMUSG00000074243	2.484418	0.004190181	0.07874492	0.4243296	1
ENSMUSG00000074247	217.8025	-0.001451971	0.06901002	0.9627462	1
ENSMUSG00000074250	0.0392667	0.0003377282	0.08245831	0.8291495	1
ENSMUSG00000074252	15.01376	0.0008491852	0.07771206	0.9409751	1
ENSMUSG00000074256	0.3196257	-0.0002970242	0.08186856	0.8555132	1
ENSMUSG00000074259	45.08938	0.01606582	0.07735322	0.2723147	1
ENSMUSG00000074261	0.04285678	0.0003377282	0.08245831	0.8291495	1
ENSMUSG00000074264	272.1958	0.007306828	0.07368694	0.7622944	1
ENSMUSG00000074268	5.597213	-0.0006286457	0.07893738	0.8579972	1
ENSMUSG00000074269	1.407177	-0.001341881	0.08096042	0.5217591	1
ENSMUSG00000074272	13.57866	-0.004653389	0.0779294	0.6557874	1
ENSMUSG00000074274	0.2504364	-4.932469e-05	0.0821648	0.9749383	1
ENSMUSG00000074277	0.3155681	0.0005982433	0.08296069	0.7037173	1
ENSMUSG00000074280	1.473829	0.002504027	0.07896249	0.5251659	1
ENSMUSG00000074281	3.366019	-0.007095495	0.07883525	0.2287927	1
ENSMUSG00000074282	65.51261	0.005496156	0.07321605	0.826206	1
ENSMUSG00000074283	60.14269	0.02596954	0.0736973	0.3058682	1
ENSMUSG00000074284	1.467295	-8.320585e-05	0.07898079	0.980054	1
